,number_of_atoms,charge,multiplicity,dipole,molar_mass,molar_volume,electronic_spatial_extent,E_scf,zero_point_correction,E_thermal_correction,H_thermal_correction,G_thermal_correction,E_zpe,E,H,G,stoichiometry,converged,homo_energy,lumo_energy,electronegativity,hardness,ES_root_dipole,ES_root_molar_volume,ES_root_electronic_spatial_extent,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,VBur_0,VBur_1,VBur_2,VBur_3,VBur_4,VBur_5,VBur_6,VBur_7,Mulliken_charge_0,Mulliken_charge_1,Mulliken_charge_2,Mulliken_charge_3,Mulliken_charge_4,Mulliken_charge_5,Mulliken_charge_6,Mulliken_charge_7,APT_charge_0,APT_charge_1,APT_charge_2,APT_charge_3,APT_charge_4,APT_charge_5,APT_charge_6,APT_charge_7,NPA_charge_0,NPA_charge_1,NPA_charge_2,NPA_charge_3,NPA_charge_4,NPA_charge_5,NPA_charge_6,NPA_charge_7,NPA_core_0,NPA_core_1,NPA_core_2,NPA_core_3,NPA_core_4,NPA_core_5,NPA_core_6,NPA_core_7,NPA_valence_0,NPA_valence_1,NPA_valence_2,NPA_valence_3,NPA_valence_4,NPA_valence_5,NPA_valence_6,NPA_valence_7,NPA_Rydberg_0,NPA_Rydberg_1,NPA_Rydberg_2,NPA_Rydberg_3,NPA_Rydberg_4,NPA_Rydberg_5,NPA_Rydberg_6,NPA_Rydberg_7,NPA_total_0,NPA_total_1,NPA_total_2,NPA_total_3,NPA_total_4,NPA_total_5,NPA_total_6,NPA_total_7,NMR_shift_0,NMR_shift_1,NMR_shift_2,NMR_shift_3,NMR_shift_4,NMR_shift_5,NMR_shift_6,NMR_shift_7,NMR_anisotropy_0,NMR_anisotropy_1,NMR_anisotropy_2,NMR_anisotropy_3,NMR_anisotropy_4,NMR_anisotropy_5,NMR_anisotropy_6,NMR_anisotropy_7,ES_root_Mulliken_charge_0,ES_root_Mulliken_charge_1,ES_root_Mulliken_charge_2,ES_root_Mulliken_charge_3,ES_root_Mulliken_charge_4,ES_root_Mulliken_charge_5,ES_root_Mulliken_charge_6,ES_root_Mulliken_charge_7,ES_root_NPA_charge_0,ES_root_NPA_charge_1,ES_root_NPA_charge_2,ES_root_NPA_charge_3,ES_root_NPA_charge_4,ES_root_NPA_charge_5,ES_root_NPA_charge_6,ES_root_NPA_charge_7,ES_root_NPA_core_0,ES_root_NPA_core_1,ES_root_NPA_core_2,ES_root_NPA_core_3,ES_root_NPA_core_4,ES_root_NPA_core_5,ES_root_NPA_core_6,ES_root_NPA_core_7,ES_root_NPA_valence_0,ES_root_NPA_valence_1,ES_root_NPA_valence_2,ES_root_NPA_valence_3,ES_root_NPA_valence_4,ES_root_NPA_valence_5,ES_root_NPA_valence_6,ES_root_NPA_valence_7,ES_root_NPA_Rydberg_0,ES_root_NPA_Rydberg_1,ES_root_NPA_Rydberg_2,ES_root_NPA_Rydberg_3,ES_root_NPA_Rydberg_4,ES_root_NPA_Rydberg_5,ES_root_NPA_Rydberg_6,ES_root_NPA_Rydberg_7,ES_root_NPA_total_0,ES_root_NPA_total_1,ES_root_NPA_total_2,ES_root_NPA_total_3,ES_root_NPA_total_4,ES_root_NPA_total_5,ES_root_NPA_total_6,ES_root_NPA_total_7,ES_transition_0,ES_transition_1,ES_transition_2,ES_transition_3,ES_transition_4,ES_transition_5,ES_transition_6,ES_transition_7,ES_transition_8,ES_transition_9,ES_osc_strength_0,ES_osc_strength_1,ES_osc_strength_2,ES_osc_strength_3,ES_osc_strength_4,ES_osc_strength_5,ES_osc_strength_6,ES_osc_strength_7,ES_osc_strength_8,ES_osc_strength_9,ES_<S**2>_0,ES_<S**2>_1,ES_<S**2>_2,ES_<S**2>_3,ES_<S**2>_4,ES_<S**2>_5,ES_<S**2>_6,ES_<S**2>_7,ES_<S**2>_8,ES_<S**2>_9,at_0,at_1,at_2,at_3,at_4,at_5,at_6,at_7
COc1nc(Oc2ccc(cc2)C#N)nc(n1)OC,29,0,1,2.6854,258.236,2083.541,6154.0557,-907.953740623,0.215136,0.231816,0.23276,0.168385,-907.752985,-907.736305,-907.735361,-907.799735,C12H10N4O3,1.0,-0.2619,-0.05806,0.15998,0.10192000000000001,3.1762,2083.541,6453.7072,-1.245105,0.071246,-2.070214,-1.75024,-3.42243,-3.945391,-3.100019,1.102128,-0.989621,-1.430951,-1.373303,-0.29368,-1.047351,-0.337524,0.034914,-0.553741,-0.003123,-0.037048,-1.058357,1.096373,-1.023845,0.069241,1.129628,-0.025968,0.6301132787916929,0.5365796098174953,0.5219477658904972,0.5551447451227187,0.5203744493392071,0.5911736941472624,0.5224197608558842,0.5928256765261171,0.368694,-0.527950,-0.162882,-0.136568,-0.146899,0.136025,-0.151611,0.664660,0.722868,-1.154538,-0.150619,-0.149234,0.040938,-0.021365,0.059433,1.508741,0.31952,-0.49677,-0.25581,-0.25380,-0.17571,-0.18008,-0.17823,0.77315,1.99871,1.99967,1.99899,1.99898,1.99906,1.99884,1.99906,1.99916,3.65968,6.48507,4.24302,4.24157,4.16380,4.16845,4.16616,3.19199,0.02209,0.01203,0.01380,0.01326,0.01285,0.01278,0.01300,0.03571,5.68048,8.49677,6.25581,6.25380,6.17571,6.18008,6.17823,5.22685,41.1511,137.399,73.891,71.9147,61.3514,84.0106,62.5042,24.3611,117.2254,106.6433,146.8544,153.9157,169.786,134.2966,167.6498,90.7031,0.351757,-0.512180,-0.015015,0.029032,0.026355,0.141557,-0.003136,0.664243,0.28926,-0.47420,-0.27556,-0.21585,-0.15204,-0.15795,-0.21071,0.76147,1.99875,1.99967,1.99903,1.99902,1.99909,1.99888,1.99909,1.99916,3.68816,6.46224,4.25810,4.20019,4.13682,4.14416,4.19400,3.20385,0.02382,0.01229,0.01843,0.01664,0.01613,0.01492,0.01761,0.03552,5.71074,8.47420,6.27556,6.21585,6.15204,6.15795,6.21071,5.23853,244.27,238.87,228.67,224.58,220.53,219.64,216.99,215.13,212.73,210.51,0.0253,0.3626,0.0051,0.0003,0.0015,0.0051,0.074,0.0072,0.0225,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
COc1nc(Oc2ccc(cc2)C(=O)C)nc(n1)OC,33,0,1,2.5,275.2634,1804.826,7943.6621,-968.359914751,0.254277,0.27263,0.273574,0.205553,-968.119757,-968.101403,-968.100459,-968.16848,C13H13N3O4,1.0,-0.24695,-0.05504,0.150995,0.095955,1.8647,1919.418,8138.5107,1.055417,-0.236221,1.498418,1.924317,2.830121,3.72818,3.258881,-1.321297,-0.913338,-1.433154,-0.037607,-1.404247,0.35456,-0.119081,-1.004063,-0.632272,0.066296,0.063955,1.059911,-0.904614,1.062378,0.091099,-0.889987,0.016098,0.6281466331025802,0.5361076148521082,0.5552234109502832,0.520059786028949,0.5459408432976715,0.6493864065449969,0.5555380742605412,0.5886563876651982,0.359493,-0.527218,-0.123652,-0.163471,-0.177895,0.086053,-0.194935,0.664086,0.758679,-1.201469,-0.154593,-0.178664,0.064995,-0.374371,0.062704,1.548416,0.31878,-0.49631,-0.25432,-0.26155,-0.17050,-0.16352,-0.19517,0.76777,1.99870,1.99967,1.99898,1.99899,1.99907,1.99894,1.99907,1.99916,3.66083,6.48441,4.24228,4.24843,4.15675,4.14971,4.18411,3.19692,0.02170,0.01223,0.01306,0.01412,0.01467,0.01487,0.01200,0.03615,5.68122,8.49631,6.25432,6.26155,6.17050,6.16352,6.19517,5.23223,40.691,136.9201,72.0565,75.7163,65.4628,63.5324,65.8634,24.0483,113.0551,108.9777,151.7037,139.8652,178.4897,158.492,164.2724,91.5251,0.328048,-0.528864,0.020772,-0.019200,-0.065787,0.118303,-0.098736,0.661205,0.26457,-0.49620,-0.24815,-0.25241,-0.22057,-0.16339,-0.23766,0.76755,1.99870,1.99968,1.99899,1.99900,1.99906,1.99889,1.99905,1.99916,3.71457,6.48422,4.23575,4.23909,4.20706,4.14984,4.22559,3.19712,0.02216,0.01231,0.01341,0.01432,0.01445,0.01466,0.01303,0.03617,5.73543,8.49620,6.24815,6.25241,6.22057,6.16339,6.23766,5.23245,330.51,256.44,252.09,227.63,225.46,224.82,222.86,221.69,221.19,216.0,0.0001,0.0264,0.4409,0.0036,0.0024,0.0016,0.0065,0.0191,0.0211,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
COc1nc(Oc2ccc(cc2)C(=O)OC)nc(n1)OC,34,0,1,3.2104,291.2628,2295.405,8770.5026,-1043.58814741,0.259726,0.279164,0.280108,0.208968,-1043.345841,-1043.326404,-1043.32546,-1043.3966,C13H13N3O5,1.0,-0.25426,-0.05065,0.152455,0.10180499999999999,7.1762,2593.509,9069.757,-0.457754,0.861904,-1.299465,-0.942513,-2.651519,-3.155443,-2.291965,1.88665,-0.995115,-1.437656,-1.386139,-0.289612,-1.056438,-0.338675,0.039068,-0.559859,0.098709,0.049504,-0.939759,1.20085,-0.883086,0.209596,1.24835,-0.003378,0.6312932662051605,0.5357929515418502,0.5226557583385777,0.5545940843297672,0.5444461925739459,0.6384518565135305,0.5424008810572687,0.5933763373190686,0.364607,-0.528405,-0.165204,-0.141166,-0.172736,0.060199,-0.172040,0.665002,0.729332,-1.157685,-0.166109,-0.161120,0.050729,-0.296273,0.064601,1.514234,0.31681,-0.49692,-0.26159,-0.25912,-0.18347,-0.17461,-0.17722,0.77525,1.99870,1.99967,1.99899,1.99898,1.99907,1.99890,1.99907,1.99916,3.66246,6.48527,4.24880,4.24697,4.17139,4.16030,4.16425,3.18989,0.02202,0.01198,0.01381,0.01317,0.01301,0.01541,0.01390,0.03570,5.68319,8.49692,6.26159,6.25912,6.18347,6.17461,6.17722,5.22475,40.2658,136.8937,74.8712,72.692,64.6759,68.4605,63.4513,24.091,114.7176,102.1588,142.3746,149.4517,171.588,147.5548,174.6628,92.0283,0.322082,-0.529695,-0.023093,-0.006882,-0.066057,0.065885,-0.078577,0.661349,0.24420,-0.49535,-0.25367,-0.25525,-0.23582,-0.21744,-0.23512,0.77536,1.99870,1.99968,1.99899,1.99900,1.99905,1.99888,1.99907,1.99917,3.73428,6.48357,4.24047,4.24245,4.22249,4.20244,4.22214,3.18974,0.02282,0.01210,0.01421,0.01381,0.01428,0.01612,0.01391,0.03573,5.75580,8.49535,6.25367,6.25525,6.23582,6.21744,6.23512,5.22464,256.01,247.48,241.14,226.68,224.42,219.85,219.33,216.88,215.97,213.5,0.0024,0.0316,0.41,0.0035,0.0003,0.0017,0.0136,0.0215,0.042,0.0123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
COc1nc(Oc2ccc(cc2)C(C)(C)C)nc(n1)OC,40,0,1,2.9527,289.3334,2517.784,8783.3147,-972.964308575,0.329693,0.350095,0.35104,0.278687,-972.65114,-972.630738,-972.629794,-972.702146,C15H19N3O3,1.0,-0.23804,-0.0152,0.12662,0.11142,8.2893,2376.335,9013.9016,-0.572507,0.726298,-1.198247,-1.259859,-2.524685,-3.25454,-2.590948,1.783868,-1.157818,-1.678982,-0.815146,-1.092543,-0.393566,-0.307618,-0.668098,-0.84593,-0.009759,-0.025958,-1.204834,1.193784,-1.178693,0.020517,1.201111,-0.013887,0.631214600377596,0.5346129641283827,0.5420862177470107,0.533747640025173,0.5886563876651982,0.7264789175582127,0.5730805538074261,0.5855884203901826,0.356410,-0.530692,-0.145159,-0.151413,-0.204469,0.190371,-0.211939,0.660355,0.620270,-1.116433,-0.088515,-0.089549,-0.041474,0.013017,-0.042841,1.513867,0.28875,-0.49702,-0.24919,-0.24890,-0.21836,-0.03358,-0.22371,0.76915,1.99866,1.99967,1.99896,1.99897,1.99904,1.99900,1.99904,1.99916,3.68983,6.48527,4.23651,4.23623,4.20683,4.01644,4.21212,3.19522,0.02275,0.01207,0.01372,0.01370,0.01249,0.01814,0.01255,0.03647,5.71125,8.49702,6.24919,6.24890,6.21836,6.03358,6.22371,5.23085,45.4081,138.9534,73.1996,74.0546,67.8618,49.9329,70.3009,22.6988,107.4843,80.8402,144.4791,142.7455,162.3082,184.4245,158.1775,94.6172,0.398425,-0.530200,0.039366,0.026494,-0.059767,0.207766,-0.055012,0.610950,0.40384,-0.50096,-0.23796,-0.25211,-0.24158,0.07233,-0.22612,0.67683,1.99870,1.99965,1.99898,1.99899,1.99908,1.99902,1.99907,1.99916,3.57309,6.48917,4.22154,4.23532,4.22686,3.90958,4.21173,3.28724,0.02437,0.01213,0.01744,0.01781,0.01565,0.01906,0.01532,0.03677,5.59616,8.50096,6.23796,6.25211,6.24158,5.92767,6.22612,5.32317,235.9,228.14,223.14,217.41,216.98,212.73,210.51,207.7,205.38,204.79,0.0066,0.0049,0.003,0.0033,0.001,0.0039,0.0002,0.0061,0.0394,0.1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
COc1nc(Oc2ccc(cc2)C(F)(F)F)nc(n1)OC,31,0,1,2.0138,301.2245,2273.828,8493.0824,-1152.74704522,0.221358,0.239871,0.240815,0.17044,-1152.541761,-1152.523248,-1152.522304,-1152.592679,C12H10F3N3O3,1.0,-0.26163,-0.03416,0.147895,0.11373499999999999,2.3771,2030.203,8726.2936,-0.613173,0.679412,-1.412148,-1.122553,-2.743251,-3.26337,-2.451459,1.748127,-1.144607,-1.660855,-1.369172,-0.528792,-0.956808,-0.327694,-0.116638,-0.833775,0.012042,-0.001243,-1.105309,1.154676,-1.085691,0.047591,1.166998,-0.002924,0.6325519194461926,0.5356356198867213,0.5252517306482064,0.5507394587791064,0.5484581497797357,0.6718848332284456,0.5515261170547514,0.5883417243549403,0.365572,-0.526912,-0.159931,-0.139120,-0.173798,-0.000214,-0.176102,0.660667,0.678527,-1.115078,-0.126361,-0.129579,0.020948,-0.222919,0.037384,1.504499,0.31138,-0.49631,-0.25193,-0.24978,-0.19792,-0.17965,-0.19976,0.76546,1.99870,1.99967,1.99898,1.99898,1.99905,1.99885,1.99905,1.99915,3.66743,6.48451,4.23917,4.23743,4.18470,4.16546,4.18640,3.19894,0.02249,0.01213,0.01378,0.01337,0.01416,0.01534,0.01431,0.03644,5.68862,8.49631,6.25193,6.24978,6.19792,6.17965,6.19976,5.23454,41.1865,137.964,73.9428,72.1404,68.0546,65.9923,68.6829,23.5081,115.726,99.1104,146.5408,151.3424,167.9728,148.5666,166.5661,92.2408,0.356962,-0.510558,-0.008662,0.019014,-0.012281,0.005428,-0.027392,0.658122,0.31020,-0.47382,-0.26328,-0.23195,-0.19901,-0.13702,-0.22821,0.74734,1.99874,1.99967,1.99902,1.99902,1.99909,1.99889,1.99909,1.99915,3.66662,6.46175,4.24550,4.21532,4.18194,4.12111,4.21031,3.21729,0.02444,0.01240,0.01875,0.01761,0.01798,0.01702,0.01881,0.03622,5.68980,8.47382,6.26328,6.23195,6.19901,6.13702,6.22821,5.25266,233.06,224.1,219.05,217.97,217.3,212.52,211.21,205.41,202.08,201.01,0.0069,0.0619,0.0821,0.0077,0.0127,0.0011,0.083,0.0033,0.006,0.0149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
COc1nc(Oc2ccc(cc2)C)nc(n1)OC,31,0,1,2.9194,247.253,1747.432,5780.1638,-855.027875304,0.244037,0.259945,0.260889,0.198144,-854.799723,-854.783815,-854.782871,-854.845617,C12H13N3O3,1.0,-0.23849,-0.01558,0.127035,0.111455,7.7317,2043.151,5807.4956,1.598289,0.322348,2.256516,2.229038,3.566344,4.226926,3.536688,-0.76805,-1.030807,-1.606998,-0.834317,-0.766388,-0.352211,-0.066909,-0.285783,-0.817101,-0.000151,0.000415,1.207749,-1.212638,1.196487,-0.004484,-1.205929,0.000532,0.6320012586532411,0.5336689741976086,0.5350849590937696,0.538388923851479,0.5283983637507866,0.6088735053492763,0.526589049716803,0.585352422907489,0.350864,-0.529649,-0.143499,-0.142400,-0.199094,0.187558,-0.194235,0.659936,0.598247,-1.087232,-0.085954,-0.095244,-0.031513,0.062445,-0.024926,1.493122,0.28685,-0.49742,-0.25057,-0.25000,-0.22239,-0.04011,-0.22078,0.76898,1.99867,1.99968,1.99897,1.99897,1.99903,1.99903,1.99903,1.99917,3.69176,6.48568,4.23811,4.23755,4.21076,4.02739,4.20916,3.19537,0.02272,0.01207,0.01350,0.01348,0.01259,0.01369,0.01259,0.03649,5.71315,8.49742,6.25057,6.25000,6.22239,6.04011,6.22078,5.23102,45.3988,138.8762,73.736,73.2633,65.9878,61.1881,66.4606,22.6394,108.5666,79.9267,144.3569,145.504,145.1992,178.169,153.1301,94.8382,0.393024,-0.528905,0.036867,0.041750,-0.048234,0.204514,-0.049505,0.612688,0.40346,-0.50132,-0.25186,-0.24233,-0.22818,0.06082,-0.24162,0.67949,1.99871,1.99965,1.99899,1.99899,1.99907,1.99905,1.99907,1.99916,3.57349,6.48954,4.23524,4.22597,4.21342,3.92550,4.22647,3.28452,0.02435,0.01213,0.01763,0.01736,0.01569,0.01463,0.01609,0.03683,5.59654,8.50132,6.25186,6.24233,6.22818,5.93918,6.24162,5.32051,236.15,228.01,222.95,217.35,216.87,212.53,209.77,207.62,204.49,204.02,0.0055,0.0014,0.0013,0.0029,0.0001,0.0041,0.0,0.006,0.0041,0.1479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
COc1nc(Oc2ccc(cc2)C=O)nc(n1)OC,30,0,1,4.1779,261.2366,1566.652,6901.1897,-929.031830705,0.225958,0.242784,0.243728,0.179289,-928.823887,-928.807061,-928.806117,-928.870556,C12H11N3O4,1.0,-0.25091,-0.06136,0.15613500000000002,0.09477500000000001,2.8545,1832.186,7059.3801,-1.551356,-0.293764,-1.96219,-2.42742,-3.268964,-4.166515,-3.73671,0.842307,-0.9757,-1.563673,-0.013295,-1.485483,0.450643,-0.043032,-1.0139,-0.83415,-0.000162,-0.053351,-0.928924,0.956807,-0.879921,0.081048,0.994049,-0.03046,0.6283826305852738,0.5363436123348018,0.5564033983637507,0.5203744493392071,0.540434235368156,0.6161107614852108,0.5268250471994965,0.5880270610446822,0.359263,-0.521466,-0.122308,-0.163649,-0.175293,0.105049,-0.190221,0.661450,0.790693,-1.229775,-0.174063,-0.188838,0.090288,-0.409408,0.093048,1.583992,0.32485,-0.49305,-0.25474,-0.26183,-0.17163,-0.17979,-0.18647,0.75964,1.99872,1.99967,1.99899,1.99900,1.99906,1.99896,1.99906,1.99915,3.65464,6.48096,4.24267,4.24880,4.15792,4.16614,4.17484,3.20451,0.02179,0.01242,0.01308,0.01403,0.01465,0.01468,0.01258,0.03670,5.67515,8.49305,6.25474,6.26183,6.17163,6.17979,6.18647,5.24036,39.6709,134.2938,71.8768,74.9946,67.4398,63.9243,61.1156,23.7042,114.2696,114.0926,153.3112,142.0268,177.4765,164.7304,172.7569,91.4319,0.327322,-0.523245,0.028071,-0.016456,-0.064660,0.143435,-0.081489,0.658693,0.27097,-0.49319,-0.24412,-0.25762,-0.22790,-0.17734,-0.21811,0.75945,1.99872,1.99967,1.99900,1.99900,1.99904,1.99891,1.99904,1.99915,3.70813,6.48102,4.23177,4.24423,4.21429,4.16262,4.20645,3.20468,0.02218,0.01249,0.01335,0.01439,0.01457,0.01581,0.01263,0.03672,5.72903,8.49319,6.24412,6.25762,6.22790,6.17734,6.21811,5.24055,334.24,259.29,254.36,231.73,231.51,226.77,222.37,221.91,220.91,216.21,0.0001,0.0552,0.4716,0.002,0.0093,0.0082,0.0034,0.0006,0.0092,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
COc1nc(Oc2ccc(cc2)F)nc(n1)OC,28,0,1,2.1683,251.2167,1707.922,5833.4408,-914.944485463,0.208501,0.224142,0.225086,0.163283,-914.75047,-914.73483,-914.733885,-914.795689,C11H10FN3O3,1.0,-0.23819,-0.01895,0.12857000000000002,0.10962000000000001,4.0497,1761.294,5886.2482,1.744938,0.472297,2.209956,2.567858,3.520446,4.334712,3.882442,-0.63282,-0.817606,-1.396841,-0.07241,-1.109374,0.400653,0.108442,-0.641583,-0.62699,0.046983,0.061632,1.129072,-1.036687,1.119425,0.029774,-1.048901,0.022002,0.6301919446192574,0.5360289490245438,0.5524701069855255,0.5239930774071743,0.5090465701699182,0.5409062303335431,0.506686595342983,0.5902297042164883,0.348639,-0.530920,-0.124952,-0.154588,-0.210147,0.387386,-0.208456,0.662319,0.554220,-1.077893,-0.043718,-0.034935,-0.072591,0.581040,-0.094947,1.475977,0.27841,-0.49837,-0.23716,-0.24460,-0.29257,0.41415,-0.29445,0.76870,1.99868,1.99968,1.99899,1.99899,1.99900,1.99844,1.99900,1.99916,3.70124,6.48650,4.22516,4.23222,4.27936,3.56068,4.28139,3.19587,0.02167,0.01219,0.01301,0.01339,0.01421,0.02673,0.01407,0.03627,5.72159,8.49837,6.23716,6.24460,6.29257,5.58585,6.29445,5.23130,48.7342,142.4261,70.5425,73.4666,79.5327,36.0132,79.5415,23.1914,104.5317,95.9286,152.2923,143.7838,138.1376,96.0492,138.3834,93.7411,0.393144,-0.522282,0.080387,0.013211,-0.045030,0.407805,-0.020529,0.598290,0.40055,-0.49107,-0.20636,-0.28580,-0.32662,0.48144,-0.26903,0.64993,1.99871,1.99966,1.99900,1.99901,1.99903,1.99846,1.99903,1.99916,3.57729,6.47905,4.19154,4.26865,4.30984,3.49307,4.25309,3.31449,0.02345,0.01236,0.01582,0.01814,0.01775,0.02704,0.01691,0.03643,5.59945,8.49107,6.20636,6.28580,6.32662,5.51856,6.26903,5.35007,237.47,234.99,227.45,217.1,214.7,212.97,211.24,207.98,202.06,201.39,0.0591,0.0365,0.0046,0.0091,0.008,0.0028,0.0026,0.0039,0.0258,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
COc1nc(Oc2ccc(cc2)[N+](=O)[O-])nc(n1)OC,30,0,1,5.9481,278.2238,1978.69,7799.2951,-1020.21633798,0.219356,0.236692,0.237636,0.1713,-1020.008776,-1019.991441,-1019.990496,-1020.056832,C11H10N4O5,1.0,-0.26497,-0.08739,0.17618,0.08879,3.5168,2195.533,7957.4747,1.101196,-0.185104,1.527357,1.991271,2.862223,3.744354,3.327391,-1.285943,-0.884491,-1.401171,0.103474,-1.496386,0.491257,-0.118788,-1.111568,-0.615066,0.050342,0.06144,0.942426,-0.834161,0.934412,0.042625,-0.842118,0.021069,0.6274386406544997,0.5364222781623663,0.5575833857772183,0.5189584644430459,0.5412208936438011,0.6334172435494021,0.5381529263687854,0.5892857142857143,0.371675,-0.525013,-0.133058,-0.175091,-0.164974,0.281922,-0.157555,0.666965,0.799738,-1.219170,-0.176628,-0.186334,0.081648,-0.227715,0.054103,1.555728,0.32712,-0.49421,-0.25177,-0.25548,-0.20043,0.04519,-0.20135,0.76669,1.99872,1.99967,1.99900,1.99901,1.99902,1.99874,1.99902,1.99915,3.65270,6.48224,4.23955,4.24253,4.18690,3.93681,4.18799,3.19814,0.02145,0.01230,0.01322,0.01394,0.01451,0.01926,0.01434,0.03602,5.67288,8.49421,6.25177,6.25548,6.20043,5.95481,6.20135,5.23331,39.5764,136.9082,72.1011,74.724,70.5474,51.5115,69.825,24.8054,116.8273,123.9227,154.3003,140.7549,167.2595,101.5217,168.6295,89.1532,0.351887,-0.526586,0.031270,-0.014876,-0.026366,0.297341,-0.020109,0.665561,0.29107,-0.49456,-0.24131,-0.24461,-0.24595,0.04853,-0.24830,0.76721,1.99872,1.99967,1.99900,1.99901,1.99902,1.99877,1.99902,1.99915,3.68865,6.48257,4.22890,4.23151,4.23286,3.93488,4.23533,3.19761,0.02157,0.01232,0.01340,0.01409,0.01408,0.01782,0.01395,0.03603,5.70893,8.49456,6.24131,6.24461,6.24595,5.95147,6.24830,5.23279,328.13,289.1,281.23,274.54,251.04,245.74,244.07,236.58,222.24,220.0,0.0002,0.0036,0.2598,0.1093,0.005,0.0045,0.0002,0.0244,0.0314,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
COc1nc(Oc2ccc3c(c2)cccc3)nc(n1)OC,34,0,1,2.8046,283.286,2115.44,7351.5064,-969.353991001,0.263606,0.280983,0.281928,0.216509,-969.106411,-969.089034,-969.08809,-969.153509,C15H13N3O3,1.0,-0.21956,-0.04293,0.131245,0.088315,3.1061,2144.821,7986.8319,-0.898356,0.358402,-1.25209,-1.795272,-2.523546,-3.488285,-3.11567,1.45879,-0.924761,-1.532137,-0.190684,-1.155157,0.320041,0.118244,-0.638615,-0.781773,0.458226,0.382895,1.613936,-0.55317,1.722493,0.697412,-0.461407,0.179551,0.6342825676526117,0.5353996224040277,0.5509754562617999,0.5629326620516047,0.5256450597860289,0.6498584015103839,0.6498584015103839,0.5892857142857143,0.354462,-0.528864,-0.137918,-0.233960,-0.210163,0.146991,0.126926,0.661366,0.682523,-1.167149,-0.117255,-0.123668,0.040965,-0.040394,0.037802,1.562254,0.29597,-0.49512,-0.25374,-0.23497,-0.19846,-0.06391,-0.04968,0.76795,1.99869,1.99967,1.99899,1.99893,1.99906,1.99901,1.99902,1.99916,3.68260,6.48336,4.24119,4.22313,4.18636,4.05125,4.03669,3.19642,0.02274,0.01209,0.01356,0.01290,0.01304,0.01365,0.01397,0.03647,5.70403,8.49512,6.25374,6.23497,6.19846,6.06391,6.04968,5.23205,45.2916,137.9149,73.1789,76.0192,66.7682,65.5432,62.6566,22.9132,106.3195,88.0798,145.2657,123.7474,143.143,197.4382,195.5245,94.3005,0.378378,-0.519952,-0.025187,-0.091230,-0.092874,0.157534,0.129601,0.662350,0.36743,-0.48380,-0.32110,-0.24234,-0.21129,-0.05579,-0.05225,0.76237,1.99870,1.99966,1.99900,1.99893,1.99907,1.99903,1.99903,1.99916,3.61034,6.47198,4.30563,4.22752,4.19642,4.04175,4.03790,3.20202,0.02354,0.01216,0.01647,0.01589,0.01580,0.01501,0.01532,0.03646,5.63257,8.48380,6.32110,6.24234,6.21129,6.05579,6.05225,5.23763,282.2,275.36,246.99,240.4,226.76,220.8,220.73,219.71,217.23,215.11,0.0373,0.016,0.0222,0.0429,0.1463,0.1139,0.0048,0.0274,0.0273,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
