,number_of_atoms,charge,multiplicity,dipole,molar_mass,molar_volume,electronic_spatial_extent,E_scf,zero_point_correction,E_thermal_correction,H_thermal_correction,G_thermal_correction,E_zpe,E,H,G,stoichiometry,converged,homo_energy,lumo_energy,electronegativity,hardness,ES_root_dipole,ES_root_molar_volume,ES_root_electronic_spatial_extent,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,VBur_0,VBur_1,VBur_2,VBur_3,VBur_4,VBur_5,VBur_6,VBur_7,Mulliken_charge_0,Mulliken_charge_1,Mulliken_charge_2,Mulliken_charge_3,Mulliken_charge_4,Mulliken_charge_5,Mulliken_charge_6,Mulliken_charge_7,APT_charge_0,APT_charge_1,APT_charge_2,APT_charge_3,APT_charge_4,APT_charge_5,APT_charge_6,APT_charge_7,NPA_charge_0,NPA_charge_1,NPA_charge_2,NPA_charge_3,NPA_charge_4,NPA_charge_5,NPA_charge_6,NPA_charge_7,NPA_core_0,NPA_core_1,NPA_core_2,NPA_core_3,NPA_core_4,NPA_core_5,NPA_core_6,NPA_core_7,NPA_valence_0,NPA_valence_1,NPA_valence_2,NPA_valence_3,NPA_valence_4,NPA_valence_5,NPA_valence_6,NPA_valence_7,NPA_Rydberg_0,NPA_Rydberg_1,NPA_Rydberg_2,NPA_Rydberg_3,NPA_Rydberg_4,NPA_Rydberg_5,NPA_Rydberg_6,NPA_Rydberg_7,NPA_total_0,NPA_total_1,NPA_total_2,NPA_total_3,NPA_total_4,NPA_total_5,NPA_total_6,NPA_total_7,NMR_shift_0,NMR_shift_1,NMR_shift_2,NMR_shift_3,NMR_shift_4,NMR_shift_5,NMR_shift_6,NMR_shift_7,NMR_anisotropy_0,NMR_anisotropy_1,NMR_anisotropy_2,NMR_anisotropy_3,NMR_anisotropy_4,NMR_anisotropy_5,NMR_anisotropy_6,NMR_anisotropy_7,ES_root_Mulliken_charge_0,ES_root_Mulliken_charge_1,ES_root_Mulliken_charge_2,ES_root_Mulliken_charge_3,ES_root_Mulliken_charge_4,ES_root_Mulliken_charge_5,ES_root_Mulliken_charge_6,ES_root_Mulliken_charge_7,ES_root_NPA_charge_0,ES_root_NPA_charge_1,ES_root_NPA_charge_2,ES_root_NPA_charge_3,ES_root_NPA_charge_4,ES_root_NPA_charge_5,ES_root_NPA_charge_6,ES_root_NPA_charge_7,ES_root_NPA_core_0,ES_root_NPA_core_1,ES_root_NPA_core_2,ES_root_NPA_core_3,ES_root_NPA_core_4,ES_root_NPA_core_5,ES_root_NPA_core_6,ES_root_NPA_core_7,ES_root_NPA_valence_0,ES_root_NPA_valence_1,ES_root_NPA_valence_2,ES_root_NPA_valence_3,ES_root_NPA_valence_4,ES_root_NPA_valence_5,ES_root_NPA_valence_6,ES_root_NPA_valence_7,ES_root_NPA_Rydberg_0,ES_root_NPA_Rydberg_1,ES_root_NPA_Rydberg_2,ES_root_NPA_Rydberg_3,ES_root_NPA_Rydberg_4,ES_root_NPA_Rydberg_5,ES_root_NPA_Rydberg_6,ES_root_NPA_Rydberg_7,ES_root_NPA_total_0,ES_root_NPA_total_1,ES_root_NPA_total_2,ES_root_NPA_total_3,ES_root_NPA_total_4,ES_root_NPA_total_5,ES_root_NPA_total_6,ES_root_NPA_total_7,ES_transition_0,ES_transition_1,ES_transition_2,ES_transition_3,ES_transition_4,ES_transition_5,ES_transition_6,ES_transition_7,ES_transition_8,ES_transition_9,ES_osc_strength_0,ES_osc_strength_1,ES_osc_strength_2,ES_osc_strength_3,ES_osc_strength_4,ES_osc_strength_5,ES_osc_strength_6,ES_osc_strength_7,ES_osc_strength_8,ES_osc_strength_9,ES_<S**2>_0,ES_<S**2>_1,ES_<S**2>_2,ES_<S**2>_3,ES_<S**2>_4,ES_<S**2>_5,ES_<S**2>_6,ES_<S**2>_7,ES_<S**2>_8,ES_<S**2>_9,at_0,at_1,at_2,at_3,at_4,at_5,at_6,at_7
Cc1ccc(cc1)P(c1ccc(cc1)C)c1ccc(cc1)C,43,0.0,1,1.9866,304.3707,3084.237,8632.0244,-1154.24861713,0.356757,0.378436,0.37938,0.300193,-1153.896382,-1153.874703,-1153.873758,-1153.952946,C21H21P,1.0,-0.20398,-0.01425,0.109115,0.0948649999999999,4.1728,2570.198,8669.8219,-0.001529,-0.001529,-1.616218,-1.616218,1.176037,1.176037,0.434804,0.434804,-0.001548,-0.001548,-0.428409,-0.428409,-1.185485,-1.185485,1.609293,1.609293,1.397346,1.397346,0.596013,0.596013,0.595082,0.595082,0.593099,0.593099,0.6728288231592197,0.6728288231592197,0.7105884203901826,0.7105884203901826,0.7104310887350535,0.7104310887350535,0.7115324103209566,0.7115324103209566,0.327173,0.327173,-0.096148,-0.096148,-0.095754,-0.095754,-0.095986,-0.095986,0.737675,0.737675,-0.207159,-0.207159,-0.20452,-0.20452,-0.206067,-0.206067,0.90033,0.90033,-0.36933,-0.36933,-0.3691,-0.3691,-0.36911,-0.36911,9.99842,9.99842,1.99893,1.99893,1.99893,1.99893,1.99893,1.99893,4.0589,4.0589,4.34725,4.34725,4.34702,4.34702,4.347,4.347,0.04235,0.04235,0.02315,0.02315,0.02316,0.02316,0.02318,0.02318,14.09967,14.09967,6.36933,6.36933,6.3691,6.3691,6.36911,6.36911,365.5358,365.5358,58.9001,58.9001,58.6946,58.6946,58.7091,58.7091,36.2971,36.2971,176.8406,176.8406,176.608,176.608,176.698,176.698,0.430051,0.430051,-0.115019,-0.115019,-0.079987,-0.079987,-0.122606,-0.122606,1.21305,1.21305,-0.44654,-0.44654,-0.37839,-0.37839,-0.46958,-0.46958,9.99755,9.99755,1.99888,1.99888,1.9989,1.9989,1.99886,1.99886,3.73866,3.73866,4.42142,4.42142,4.35507,4.35507,4.44597,4.44597,0.05073,0.05073,0.02624,0.02624,0.02442,0.02442,0.02476,0.02476,13.78695,13.78695,6.44654,6.44654,6.37839,6.37839,6.46958,6.46958,277.96,277.37,264.58,249.19,248.62,242.72,231.91,228.05,227.92,222.51,0.1714,0.1747,0.0046,0.0004,0.0005,0.0091,0.0051,0.0006,0.0025,0.1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
C1CCC(CC1)P(C12C3[Fe]4567892(C1C5C34)C1C6C7C9(C81)P(C1CCCCC1)C1CCCCC1)C1CCCCC1,89,0.0,1,1.9462,578.5793,5483.824,21164.6294,-3273.24126649,0.799106,0.835767,0.836711,0.728971,-3272.495131,-3272.45847,-3272.457526,-3272.565266,C34H52FeP2,1.0,-0.18255,0.00087,0.0908399999999999,0.09171,2.1882,4526.331,22622.1713,-2.901405,3.55729,-4.533709,-2.344895,-1.718019,1.906267,3.915828,3.288728,0.172726,-0.425643,-0.195777,1.833733,-1.021582,-1.072971,-1.261182,1.433957,-0.803687,-1.191702,0.108996,-0.084567,-0.054858,-1.684648,0.477822,-0.975831,0.730412208936438,0.7019351793580868,0.7623505349276274,0.7594398993077407,0.8148993077407174,0.7739144115796098,0.7613278791692889,0.7562932662051605,0.440328,0.433119,-0.292434,-0.302525,-0.196151,-0.195052,-0.294529,-0.285884,0.44928,0.419361,-0.030564,-0.044322,-0.080526,-0.06134,-0.049999,-0.065299,0.90553,0.92596,-0.54542,-0.55133,-0.45139,-0.45748,-0.55035,-0.56128,9.99847,9.9985,1.99922,1.99923,1.99864,1.99863,1.99921,1.99922,4.05449,4.0335,4.5286,4.53485,4.42561,4.43296,4.53297,4.54517,0.04151,0.04205,0.0176,0.01725,0.02714,0.0259,0.01817,0.01689,14.09447,14.07404,6.54542,6.55133,6.45139,6.45748,6.55035,6.56128,359.3149,357.258,151.8289,150.9496,111.1568,105.203,145.1101,148.4875,47.5761,48.4437,18.6217,19.0371,86.3893,90.5826,27.1505,19.4292,0.439338,0.431355,-0.153367,-0.148952,-0.193995,-0.190428,-0.139504,-0.135667,0.90438,0.92636,-0.5435,-0.5508,-0.46189,-0.46718,-0.55122,-0.56159,9.99847,9.9985,1.99922,1.99923,1.99867,1.99866,1.99921,1.99922,4.05591,4.03266,4.52673,4.53436,4.43646,4.44343,4.5339,4.54544,0.04124,0.04248,0.01755,0.01721,0.02676,0.02508,0.01811,0.01693,14.09562,14.07364,6.5435,6.5508,6.46189,6.46718,6.55122,6.56159,541.64,541.53,473.27,471.11,357.68,355.91,268.2,267.42,260.71,256.97,0.0021,0.0001,0.0011,0.0007,0.0002,0.0001,0.056,0.0329,0.0459,0.0246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
CC(P(C12C3[Fe]4567892(C1C5C34)C1C6C7C9(C81)P(C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C,73,0.0,1,3.5816,474.4281,4405.051,14837.011,-2962.94708159,0.646453,0.681148,0.682092,0.584841,-2962.928928,-2962.894232,-2962.893288,-2962.99054,C26H44FeP2,1.0,-0.18628,-0.00667,0.096475,0.089805,1.8174,4164.15,13025.9697,2.277525,-3.431313,3.184225,3.606235,1.623743,-2.031183,-3.283272,-3.156731,-0.967921,-0.132563,-0.932855,-1.050492,0.74172,0.952504,-1.757835,-0.49449,0.106604,-0.08459,-1.596712,1.52375,0.389286,-0.671428,-1.108247,1.789727,0.7710824417872876,0.7585745752045312,0.8060887350534928,0.80254877281309,0.8442416614222782,0.8152139710509755,0.8024701069855255,0.7997168030207678,0.419518,0.418243,-0.093232,-0.084657,-0.219872,-0.210158,-0.091362,-0.08046,0.431059,0.417215,-0.018715,-0.006008,-0.080403,-0.098139,-0.002776,-0.017461,0.87468,0.88811,-0.33046,-0.31729,-0.4591,-0.4524,-0.33221,-0.32661,9.99841,9.99844,1.99916,1.99915,1.99865,1.99862,1.99916,1.99915,4.08796,4.07406,4.31392,4.29968,4.43251,4.42729,4.31569,4.30935,0.03894,0.03939,0.01737,0.01845,0.02795,0.02649,0.01736,0.01811,14.12532,14.11189,6.33046,6.31729,6.4591,6.4524,6.33221,6.32661,335.0503,322.5089,151.3193,149.6241,108.5702,107.1202,150.6851,151.3107,30.6414,55.3125,19.1313,22.7563,92.3257,90.243,19.1333,16.9115,0.419294,0.41586,-0.092998,-0.084755,-0.214011,-0.203192,-0.090873,-0.081124,0.87333,0.88867,-0.33025,-0.3154,-0.45907,-0.46011,-0.33224,-0.32819,9.99841,9.99844,1.99916,1.99915,1.99867,1.99866,1.99916,1.99915,4.08946,4.07315,4.31375,4.29784,4.43305,4.4358,4.31566,4.31091,0.03879,0.03974,0.01734,0.0184,0.02735,0.02566,0.01742,0.01814,14.12667,14.11133,6.33025,6.3154,6.45907,6.46011,6.33224,6.32819,555.29,554.34,484.31,479.59,365.47,361.87,278.59,273.52,269.39,262.2,0.0004,0.0003,0.0033,0.0003,0.0002,0.0001,0.0545,0.0291,0.0106,0.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
CC(P(C12C3[Fe]4567892(C1C5C34)C1C6C7C9(C81)P(C(C)C)C(C)C)C(C)C)C,61,0.0,1,3.3245,418.3209,2770.156,13371.7171,-2805.60363823,0.533491,0.563174,0.564118,0.47442,-2805.816337,-2805.786654,-2805.78571,-2805.875408,C22H36FeP2,1.0,-0.18876,-0.00221,0.095485,0.093275,2.2708,4023.322,10067.4706,-2.01351,3.112953,-3.031493,-3.194675,-1.373798,1.979017,2.049394,3.092708,0.928864,0.731528,0.639939,1.199573,-0.751199,-0.632657,2.238541,0.712287,0.218876,-0.349709,-1.359434,1.686597,0.598802,-0.893624,-0.817905,1.553589,0.7342668344870988,0.7104310887350535,0.7088577721837633,0.6806167400881057,0.8074260541220893,0.7970421648835746,0.7024858401510384,0.7124764002517306,0.425061,0.425517,-0.285793,-0.26232,-0.209749,-0.199884,-0.286556,-0.262387,0.447442,0.373163,-0.028536,-0.032423,-0.088112,-0.0561,-0.005672,-0.035496,0.8782,0.89081,-0.55167,-0.54306,-0.46047,-0.45016,-0.54373,-0.53659,9.99844,9.99846,1.99927,1.99926,1.99864,1.99862,1.99927,1.99927,4.07952,4.07108,4.53682,4.52781,4.43456,4.42516,4.52931,4.52259,0.04384,0.03965,0.01558,0.01599,0.02726,0.02639,0.01515,0.01473,14.1218,14.10919,6.55167,6.54306,6.46047,6.45016,6.54373,6.53659,363.2618,362.3464,158.027,152.6861,110.2274,105.5821,159.9094,158.7773,32.2565,62.8635,16.126,21.7372,86.0774,88.2076,16.7447,12.1602,0.424078,0.425024,-0.119123,-0.110423,-0.207035,-0.196201,-0.095475,-0.109385,0.87644,0.89216,-0.55113,-0.54119,-0.47123,-0.45764,-0.54347,-0.53801,9.99844,9.99846,1.99927,1.99926,1.99867,1.99865,1.99927,1.99927,4.08141,4.06932,4.53629,4.52597,4.44573,4.43333,4.52905,4.52408,0.04371,0.04006,0.01556,0.01596,0.02683,0.02566,0.01514,0.01466,14.12356,14.10784,6.55113,6.54119,6.47123,6.45764,6.54347,6.53801,534.56,533.73,470.18,467.72,355.98,353.58,269.36,267.13,255.37,252.95,0.0,0.0005,0.0016,0.0002,0.0001,0.0001,0.0418,0.0081,0.0279,0.0238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
CCCP(C12C3[Fe]4567892(C1C5C34)C1C6C7C9(C81)P(CCC)CCC)CCC,61,0.0,1,1.3058,418.3209,3452.174,11345.8481,-2806.36703477,0.533175,0.56252,0.563465,0.470838,-2805.837175,-2805.807829,-2805.806885,-2805.899512,C22H36FeP2,1.0,-0.19289,-0.00282,0.097855,0.095035,1.2919,3933.873,11063.0976,1.709861,-2.168083,1.313592,3.565185,1.756504,-1.636032,-4.038558,-1.847816,-1.133136,-0.51141,-1.307607,-1.466533,0.699059,1.239558,-0.221693,-0.785815,-0.162818,-0.011371,-1.995153,-0.187642,0.008602,-0.19334,-0.021477,1.816955,0.7120044052863436,0.7169603524229075,0.6330239144115796,0.6179200755191945,0.8000314663310258,0.7821743234738829,0.6023442416614223,0.6432504719949654,0.426835,0.436444,-0.479494,-0.44883,-0.202686,-0.209204,-0.450333,-0.468297,0.477788,0.486509,-0.082151,-0.071271,-0.077793,-0.082079,-0.061199,-0.09746,0.87151,0.87508,-0.7595,-0.7545,-0.45459,-0.45326,-0.75714,-0.76289,9.99846,9.99846,1.99936,1.99936,1.99865,1.99864,1.99936,1.99937,4.08865,4.08412,4.74738,4.7409,4.42752,4.42652,4.74377,4.74978,0.04137,0.04234,0.01276,0.01425,0.02842,0.02809,0.01401,0.01374,14.12849,14.12492,6.7595,6.7545,6.45459,6.45326,6.75714,6.76289,394.0147,407.201,158.0138,148.4582,105.7773,106.4299,148.1452,153.798,13.9433,37.9317,16.2068,35.2013,93.0613,92.3652,30.6356,26.8055,0.424231,0.43414,-0.152295,-0.146407,-0.199275,-0.205876,-0.141085,-0.13831,0.86993,0.87344,-0.75914,-0.7531,-0.46925,-0.46846,-0.75591,-0.76285,9.99847,9.99846,1.99936,1.99936,1.99868,1.99867,1.99936,1.99937,4.09029,4.08579,4.74701,4.73953,4.4426,4.44216,4.7425,4.74977,0.04131,0.04231,0.01277,0.01422,0.02797,0.02762,0.01404,0.01372,14.13007,14.12656,6.75914,6.7531,6.46925,6.46846,6.75591,6.76285,532.81,532.38,469.58,462.7,355.51,347.39,258.25,251.5,250.3,248.25,0.0001,0.0006,0.0009,0.0,0.0001,0.0,0.0024,0.0049,0.0011,0.0361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
c1ccc(cc1)P(C12C3[Fe]4567892(C1C5C34)C1C6C7C9(C81)P(c1ccccc1)c1ccccc1)c1ccccc1,65,0.0,1,1.8917,554.3897,4659.235,20437.4837,-3258.72351946,0.517639,0.549451,0.550395,0.449947,-3258.290086,-3258.258275,-3258.257331,-3258.357778,C34H28FeP2,1.0,-0.19405,-0.01596,0.105005,0.089045,1.7752,4520.842,18809.6236,2.047603,-2.047645,3.782427,2.327092,1.695103,-1.695162,-2.326881,-3.782581,0.131581,-0.131642,0.775376,-1.702791,0.432402,-0.432794,1.702781,-0.775166,-0.821529,-0.821605,-0.977711,-0.868699,0.953734,0.953615,-0.868523,-0.97789,0.7097230962869729,0.7097230962869729,0.7079924480805538,0.7265575833857773,0.8066393958464443,0.8065607300188798,0.7265575833857773,0.7078351164254248,0.394386,0.394351,-0.101231,-0.101985,-0.227279,-0.22728,-0.10196,-0.101223,0.701875,0.70201,-0.133833,-0.193033,-0.120336,-0.120347,-0.193077,-0.133919,0.92605,0.92602,-0.35611,-0.35345,-0.46917,-0.46916,-0.35344,-0.35609,9.99826,9.99826,1.99894,1.99892,1.99863,1.99863,1.99892,1.99894,4.03137,4.0314,4.33407,4.33041,4.44234,4.44233,4.3304,4.33405,0.04432,0.04432,0.0231,0.02412,0.0282,0.0282,0.02412,0.0231,14.07395,14.07398,6.35611,6.35345,6.46917,6.46916,6.35344,6.35609,378.1847,378.1962,53.002,55.0125,110.0333,110.0386,55.0151,53.0048,50.9176,50.8948,179.6217,178.3662,87.0899,87.0836,178.3651,179.629,0.391245,0.391209,-0.101194,-0.103415,-0.222151,-0.222157,-0.103391,-0.101185,0.92441,0.92438,-0.35544,-0.35431,-0.48262,-0.48262,-0.3543,-0.35543,9.99827,9.99827,1.99894,1.99892,1.99866,1.99866,1.99892,1.99894,4.03304,4.03307,4.33335,4.33131,4.45618,4.45618,4.33131,4.33334,0.04428,0.04428,0.02315,0.02407,0.02778,0.02778,0.02407,0.02315,14.07559,14.07562,6.35544,6.35431,6.48262,6.48262,6.3543,6.35543,536.94,536.24,472.49,465.83,358.26,348.55,293.77,291.68,289.63,286.95,0.0002,0.0008,0.0015,0.0001,0.0003,0.0,0.001,0.0191,0.001,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
CC(N1c2ccccc2N(C1[C]C1N(C)c2c(N1C(C)C)cccc2)C)C,57,0.0,1,1.4386,362.5168,3362.443,10732.4137,-1113.28615158,0.492067,0.518069,0.519013,0.436728,-1112.887214,-1112.861212,-1112.860268,-1112.942553,C23H30N4,1.0,-0.14881,-0.01408,0.081445,0.067365,9.4108,3395.408,9318.9104,1.78607,2.72923,1.968555,2.553291,3.326729,3.818235,3.536139,2.750847,3.324832,2.221523,0.998515,0.012321,0.14787,-1.006745,-2.278714,-2.422339,-1.185908,-0.696076,-0.361193,0.438228,1.593964,2.212188,1.706858,0.556174,0.4632630585273757,0.6676368785399622,0.7900409062303335,0.7520453115166772,0.5584487098804279,0.4904027690371302,0.4903241032095657,0.5671019509125236,-0.45697,0.015219,-0.508949,0.324128,-0.193428,-0.135313,-0.150888,-0.181895,0.038216,0.484748,-0.876507,0.333496,-0.068334,0.020248,-0.096086,0.017759,-0.68161,-0.05057,-0.48838,0.15738,-0.26514,-0.22533,-0.25191,-0.24447,1.99941,1.99924,1.99929,1.99895,1.999,1.99912,1.99911,1.99898,4.67319,4.03478,5.47239,3.82578,4.25323,4.21241,4.23873,4.23251,0.00901,0.01655,0.0167,0.01789,0.0129,0.01379,0.01407,0.01298,6.68161,6.05057,7.48838,5.84262,6.26514,6.22533,6.25191,6.24447,167.094,138.5628,157.9608,52.0267,83.5282,69.7519,76.7057,79.2051,29.4755,39.779,55.8027,119.5611,145.2944,163.1928,151.7578,152.1278,-0.017379,0.184877,-0.532408,0.314822,-0.212817,-0.097603,-0.056619,-0.223865,-0.67742,-0.0496,-0.5087,0.14684,-0.42736,-0.30033,-0.23193,-0.43437,1.99941,1.99924,1.99929,1.99897,1.99902,1.99912,1.99911,1.99901,4.66951,4.03334,5.49372,3.83526,4.40993,4.28416,4.21809,4.41522,0.00849,0.01702,0.0157,0.01893,0.01842,0.01705,0.01473,0.02015,6.67742,6.0496,7.5087,5.85316,6.42736,6.30033,6.23193,6.43437,403.16,364.93,348.48,320.41,288.18,280.13,274.13,271.03,260.13,257.46,0.0046,0.001,0.0201,0.0252,0.1168,0.0437,0.0457,0.0129,0.0099,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,N,C,C,C,C,C
CN1C([C]C2N(C(C)C)c3c(N2C(C)C)cccc3)N(c2c1cccc2)C,57,0.0,1,2.1596,362.5168,3490.393,9948.323,-1113.28494316,0.491693,0.517735,0.518679,0.436737,-1112.876987,-1112.850944,-1112.85,-1112.931942,C23H30N4,1.0,-0.15528,0.00047,0.077405,0.077875,7.9413,3322.586,9060.1215,2.816959,2.022878,1.189366,-0.092296,-0.476367,-1.275824,-1.112933,0.333476,-2.696651,-1.465109,-1.459445,-0.670501,0.125189,1.323649,2.537108,3.042257,-0.635861,-0.474143,0.786394,0.81017,-0.350935,-0.152931,-0.962278,-0.885608,0.486941472624292,0.7585745752045312,0.7527533039647577,0.742369414726243,0.7965701699181875,0.7564505978602895,0.6600062932662052,0.4628697293895532,-0.30901,-0.503193,0.054274,0.006852,0.103686,-0.504891,0.013781,-0.452916,0.340613,-0.792767,0.812662,-0.282213,0.588068,-0.858396,0.462962,0.029696,-0.46323,-0.53089,0.08457,-0.19468,0.12183,-0.46943,-0.04789,-0.68478,1.99947,1.99942,1.99913,1.99902,1.9991,1.99928,1.99924,1.99942,4.45224,5.51509,3.88975,4.17016,3.85551,5.45245,4.03274,4.67639,0.01152,0.01638,0.02655,0.02551,0.02356,0.0177,0.01591,0.00897,6.46323,7.53089,5.91543,6.19468,5.87817,7.46943,6.04789,6.68478,146.1907,186.1745,98.3489,77.1483,114.8825,161.4792,141.3296,167.8388,60.2657,55.9986,42.0067,155.7216,48.0284,49.0485,35.8626,30.6817,0.169863,-0.501368,0.233759,0.184809,0.338365,-0.526794,0.182319,-0.001427,-0.46712,-0.50952,0.05787,0.25371,0.09804,-0.48094,-0.04816,-0.68373,1.99946,1.9994,1.99914,1.9985,1.99914,1.99927,1.99924,1.99942,4.45569,5.49465,3.91956,3.72819,3.88189,5.46533,4.03252,4.67559,0.01197,0.01546,0.02342,0.0196,0.02093,0.01635,0.01641,0.00872,6.46712,7.50952,5.94213,5.74629,5.90196,7.48094,6.04816,6.68373,358.48,326.13,308.9,305.57,288.52,283.52,279.98,277.65,254.0,250.43,0.0264,0.0146,0.0103,0.0071,0.0304,0.0219,0.0399,0.0431,0.0547,0.0815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,N,C,C,C,N,C,C
CC(P(C(C)(C)C)C(C)(C)C)(C)C,40,0.0,1,1.0913,202.3191,2214.003,2964.8237,-814.875643076,0.371564,0.389404,0.390348,0.330141,-814.50408,-814.486241,-814.485296,-814.545504,C12H27P,1.0,-0.20003,0.06195,0.06904,0.13099,1.1412,1995.035,2969.4706,0.000809,0.000809,-1.818345,-1.818345,0.862958,0.862958,0.95688,0.95688,-6.7e-05,-6.7e-05,-0.053709,-0.053709,1.601455,1.601455,-1.548076,-1.548076,-0.709109,-0.709109,-0.002277,-0.002277,-0.001151,-0.001151,-0.001072,-0.001072,0.7912208936438011,0.7912208936438011,0.8173379483952171,0.8173379483952171,0.8166299559471366,0.8166299559471366,0.8163152926368785,0.8163152926368785,0.393894,0.393894,-0.086508,-0.086508,-0.086376,-0.086376,-0.086407,-0.086407,0.32059,0.32059,0.000695,0.000695,0.001084,0.001084,0.000845,0.000845,0.81302,0.81302,-0.32565,-0.32565,-0.32562,-0.32562,-0.3253,-0.3253,9.99869,9.99869,1.99915,1.99915,1.99915,1.99915,1.99915,1.99915,4.15358,4.15358,4.3087,4.3087,4.30867,4.30867,4.30834,4.30834,0.0347,0.0347,0.0178,0.0178,0.0178,0.0178,0.01781,0.01781,14.18698,14.18698,6.32565,6.32565,6.32562,6.32562,6.3253,6.3253,295.59,295.59,148.7703,148.7703,148.7567,148.7567,148.791,148.791,60.988,60.988,23.8998,23.8998,23.7657,23.7657,24.0201,24.0201,0.308341,0.308341,-0.0557,-0.0557,-0.052183,-0.052183,-0.046326,-0.046326,0.99595,0.99595,-0.35662,-0.35662,-0.31902,-0.31902,-0.40143,-0.40143,9.99774,9.99774,1.99911,1.99911,1.9991,1.9991,1.99912,1.99912,3.92356,3.92356,4.33326,4.33326,4.29722,4.29722,4.37778,4.37778,0.08275,0.08275,0.02425,0.02425,0.02271,0.02271,0.02453,0.02453,14.00405,14.00405,6.35662,6.35662,6.31902,6.31902,6.40143,6.40143,198.83,198.79,189.72,185.0,161.99,161.93,156.04,155.51,153.12,153.04,0.071,0.071,0.0041,0.0146,0.003,0.003,0.0129,0.0,0.0066,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
c1ccc(cc1)P(c1ccccc1)c1ccccc1,34,0.0,1,1.4164,262.2903,2259.324,5468.2685,-1036.29827023,0.27423,0.290162,0.291106,0.227585,-1036.02398,-1036.008048,-1036.007104,-1036.070624,C18H15P,1.0,-0.21139,-0.01884,0.115115,0.096275,3.7752,2259.324,5476.9396,-0.000535,-0.000535,0.130087,0.130087,1.377706,1.377706,-1.508279,-1.508279,-0.000107,-0.000107,1.66512,1.66512,-0.945246,-0.945246,-0.720047,-0.720047,-1.205351,-1.205351,-0.401602,-0.401602,-0.402348,-0.402348,-0.401453,-0.401453,0.6747168030207678,0.6747168030207678,0.7125550660792952,0.7125550660792952,0.7123190685966017,0.7123190685966017,0.7121617369414727,0.7121617369414727,0.334651,0.334651,-0.094545,-0.094545,-0.094806,-0.094806,-0.094521,-0.094521,0.675555,0.675555,-0.1575,-0.1575,-0.15688,-0.15688,-0.156304,-0.156304,0.90116,0.90116,-0.36221,-0.36221,-0.36216,-0.36216,-0.36202,-0.36202,9.99843,9.99843,1.99893,1.99893,1.99893,1.99893,1.99893,1.99893,4.05848,4.05848,4.34005,4.34005,4.34,4.34,4.33985,4.33985,0.04193,0.04193,0.02323,0.02323,0.02323,0.02323,0.02324,0.02324,14.09884,14.09884,6.36221,6.36221,6.36216,6.36216,6.36202,6.36202,361.296,361.296,56.1008,56.1008,56.0941,56.0941,56.07,56.07,38.7385,38.7385,179.44,179.44,179.2581,179.2581,179.3563,179.3563,0.45089,0.45089,-0.119532,-0.119532,-0.12197,-0.12197,-0.07992,-0.07992,1.24245,1.24245,-0.46263,-0.46263,-0.45942,-0.45942,-0.37506,-0.37506,9.9975,9.9975,1.99886,1.99886,1.99888,1.99888,1.9989,1.9989,3.70982,3.70982,4.43918,4.43918,4.43422,4.43422,4.35156,4.35156,0.05024,0.05024,0.02459,0.02459,0.02632,0.02632,0.02459,0.02459,13.75755,13.75755,6.46263,6.46263,6.45942,6.45942,6.37506,6.37506,275.05,274.87,260.7,245.2,245.14,240.74,228.44,224.87,224.82,220.69,0.1275,0.1288,0.0022,0.0002,0.0002,0.0085,0.0147,0.0005,0.0004,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
